X-axis,Y-axis,Class
-2.5833791181028074,0.7317265484311832,3.0
-2.6006926637329464,1.0680395487513286,3.0
5.5051595941237705,-1.8093770969385834,2.0
10.810115770932688,0.6433128709801714,1.0
-3.1254731581792567,3.1803531944427625,3.0
8.380428609308174,1.4929109790113055,1.0
-2.3807849631077436,-0.9301023794506703,2.0
-0.6048725553198768,2.2351196308106944,3.0
-2.2298722418234496,-1.1635281432005113,2.0
-12.256821446993872,0.3328710521975342,1.0
-1.5588711541260831,2.482780627280587,3.0
-1.3875709349397938,1.1014977743735805,3.0
-3.207535981034984,1.5224855036685252,3.0
-3.062796563158244,1.7412033298118357,1.0
4.604914451518988,-1.8929087333051782,2.0
5.432823800779722,-0.44597244746556064,2.0
12.68978802498312,1.3666826678604536,1.0
-2.6097448887779993,3.0220577789436502,3.0
4.606324346911096,1.5722330630424621,1.0
6.214343959924357,0.7298490535765357,1.0
1.1657953769852263,-2.3054127062113308,2.0
-1.3210758688059556,0.5027807539128153,3.0
4.218361434082475,0.2464775703456471,1.0
2.558594391126883,-0.3473488992892084,2.0
6.080082646328379,0.04087981903194837,2.0
1.2748951301826863,-1.2753492276594824,2.0
-1.3807390048342136,2.72465672218308,3.0
2.3675511623941663,1.6472940126985458,1.0
2.0520650505073315,1.5311557735866779,1.0
-2.032664978312318,4.38491790944758,3.0
-1.7603135292688157,0.2407545328095928,3.0
-0.4061337797048068,1.877340612107531,3.0
7.232236248828348,0.8511197721718933,1.0
0.5101899686204241,-0.8696902138677353,2.0
-0.9611738655471693,-1.0320373909965403,2.0
-1.6199718200572675,0.9980733432984827,1.0
-4.703166496975654,0.19457072975273637,2.0
0.07903445786246632,1.6056790896127668,1.0
-4.375478923649823,0.05896132818810562,1.0
-1.0252023255743594,4.2027141195729545,3.0
-2.3832666109735285,-0.548597165751832,2.0
-2.9006618409761296,2.3124973514602223,3.0
-0.8488580700630706,0.23286319409611445,1.0
4.112988760877226,1.3310403015304941,1.0
-1.4764657779259416,2.4363843119813713,3.0
4.9601423716286765,1.3400077280877032,1.0
-2.727666616746126,3.037344454016944,3.0
-5.145128209381294,0.7975966048930138,1.0
-1.7877043258168497,0.33757383348171355,3.0
-0.5677061518406272,0.7559559788621234,1.0
3.8113437258784937,1.0500665441562826,1.0
4.947872972941219,-2.1189281284981094,2.0
-1.8925914237786412,-0.9690576472943355,2.0
-7.408437653047952,-0.6580424415805767,2.0
-2.220687463698862,3.3615463784238773,3.0
-2.227362792892716,0.6842916736965325,3.0
0.29946172380185676,0.7674914312454623,1.0
-1.5687107327675491,-0.5948213217829176,2.0
-1.690851664543477,2.8431895944602306,3.0
-2.3070619275394035,1.719979785642925,3.0
-7.1020533813485756,-1.9279415380528149,2.0
-11.191081078730333,-1.078718410352842,2.0
-2.4114051508669387,2.318994928657451,3.0
-6.074148048231517,-1.256342197453899,2.0
-1.4043970486549315,1.431195719434901,1.0
-3.202098794006898,1.3178080580974008,1.0
0.023695589484451496,-0.5574552658153635,2.0
-4.461290801769397,-0.08481043152954215,2.0
-1.8862749386903557,0.8095733237374556,3.0
-1.8374334442375537,-0.36263853450118544,2.0
0.12815052044719277,1.500674007688945,1.0
4.389204957661947,0.3077048534105966,1.0
-2.1514246197788522,1.8815861814516501,1.0
-6.827854055802247,-0.42614770908926547,2.0
-1.4274752814588825,-1.0500962163541367,3.0
-5.164737243425554,1.0329221344615958,1.0
-3.1595066385309876,3.139596184834229,3.0
0.8254200958531892,-0.46124553188810746,2.0
-4.831827937297313,-1.123896776151864,2.0
2.1117559562332726,1.2396058527969183,1.0
-1.838675590829801,0.5002935107527315,3.0
-1.2502719843688133,-0.5198130440821197,2.0
-0.9816598050907426,-0.7097544643487717,3.0
