X-axis,Y-axis,Class
-0.82308676432694,1.4028785670683115,3.0
1.4610838246252371,1.5019385001691434,1.0
-2.160775552125316,3.4660040690884255,3.0
-0.5018222062608375,-2.602541614213851,2.0
-0.5252734377803738,-2.1932784195724797,2.0
-1.330841921241897,1.7614895819017082,3.0
-1.9076841898743444,1.3789993076649831,3.0
1.8963334252626294,1.5607195714876037,1.0
-2.2582707517574874,0.6975396026670961,3.0
-1.0029816708206518,1.8046973634406098,3.0
-2.5680663075722356,-0.4330937941616758,2.0
2.191203629535065,-1.2993428006693353,2.0
2.1458289636192593,-1.4684842366863968,2.0
-0.6500145385019008,2.4054885289828594,2.0
-0.49443505173338975,-1.5509132509649333,2.0
1.143796066350562,0.8876034039092986,1.0
1.9767007128919305,1.0636431966576458,1.0
-1.9440234434865635,1.8908063554486527,3.0
1.5506265474727075,0.39888051627392773,1.0
0.8426052202676195,1.3266557598831583,1.0
-3.460543168376737,0.7589879536384263,3.0
1.065994687968007,1.2090726631977202,1.0
1.4035417935454737,1.4506575663974794,1.0
-2.288087474630183,1.9150579762395983,3.0
-0.32078703130520425,-3.9806746281035776,2.0
2.044832130356709,0.7291791242515762,1.0
-3.2393729081432197,1.8149534376829617,3.0
-1.5921668547447136,2.7339641374342576,3.0
-0.0002509926521001712,-1.8418275806599396,2.0
-3.4006880470163017,3.328117726919004,3.0
-2.795520049948591,-0.47985578266931894,2.0
2.238797887924572,1.0639949052617685,1.0
0.09861404205189067,0.37106738287776,2.0
1.2439393738225242,0.9980749185915981,1.0
1.0423262797555997,0.516907032669341,2.0
0.36068604816827593,-0.9755015845399497,2.0
-0.5176434555874593,1.912060000085795,2.0
-0.5242495776120691,-1.4084204654591856,2.0
2.2061389645292255,0.7440245054222805,1.0
-1.9098848463967593,0.2606770275028527,3.0
2.0078387465079524,1.111106275356751,1.0
-3.620681739012816,1.0326302503454738,2.0
-1.8114451304634207,-1.7947799435958554,2.0
-1.8506504178985532,2.7338826494159187,3.0
0.9383490860074101,0.697312855228896,1.0
1.7555169420317551,1.4993011131955647,1.0
-2.2564971009679957,3.0756584388608763,3.0
1.2261254259026788,1.208472327989857,1.0
2.006297531342146,-4.386324588336518,2.0
0.4494789585045578,2.9684849692633786,2.0
-1.085267064289232,1.1534452618868458,3.0
1.799242788153766,1.14880443195206,1.0
-1.7498624005769714,3.3287818079737153,2.0
2.8932030633907573,-2.8729137140766583,2.0
0.5583135133305527,0.975026042806538,1.0
-3.0434193912928555,3.0804247612993194,3.0
1.8699939174186153,0.8338134193782349,1.0
1.4164526131050372,1.2503490281230296,1.0
-2.9362999266832097,2.7011624390638143,2.0
2.2724076095735466,0.8119847273982221,1.0
1.3497973211143484,-0.7188925949951364,2.0
1.1902391133249006,1.9542073120721049,1.0
-2.4870752196987085,-0.0061186720480548296,2.0
2.0689138245280065,1.9567311332182307,1.0
-0.9655403086424901,2.5126771285093046,3.0
