X-axis,Y-axis,Class
-0.2875121271508905,1.5392794585497822,1.0
-2.0656469472741517,2.3389432192958286,3.0
-2.570479638169619,0.869621200035819,2.0
-1.0868125044102108,0.6013271903461761,2.0
0.9019605906276582,0.8282067125330055,1.0
-1.9113245307193472,1.1506295466895415,3.0
-1.7361313663696794,0.4971144021076108,2.0
-1.9323726168392334,2.604820939501647,3.0
1.142094251953001,0.5991501205693651,1.0
2.1061335551832423,-0.5834442705247311,1.0
-0.8472529985465711,-0.6655051620439921,2.0
-3.772173140382925,1.2414664870547805,3.0
